"row_id","order_id","order_date","ship_date","customer_id","product_id","quantity","discount","sales","profit","ship_mode"
"1925","ORD-04059","2023-12-10","2023-12-12","CUST-0249","PROD-0002","9","0.00","1258.56","460.53","Standard Class"
"1926","ORD-03612","2025-04-05","2025-04-10","CUST-0066","PROD-0012","1","0.05","262.74","82.91","Second Class"
"1927","ORD-05937","2025-05-28","2025-06-03","CUST-0041","PROD-0040","12","0.00","1078.20","302.28","Standard Class"
"1928","ORD-01194","2025-10-07","2025-10-08","CUST-0194","PROD-0028","4","0.00","92.76","30.24","Second Class"
"1929","ORD-02219","2023-05-11","2023-05-13","CUST-0195","PROD-0008","9","0.00","1325.07","546.39","Second Class"
"1930","ORD-01793","2024-10-01","2024-10-04","CUST-0114","PROD-0011","6","0.00","2700.60","647.52","Standard Class"
"1931","ORD-04913","2025-06-08","2025-06-15","CUST-0164","PROD-0040","7","0.00","628.95","176.33","Standard Class"
"1932","ORD-04470","2023-09-17","2023-09-18","CUST-0056","PROD-0020","1","0.00","53.13","22.57","First Class"
"1933","ORD-01274","2025-09-06","2025-09-10","CUST-0220","PROD-0029","1","0.15","39.63","9.65","Standard Class"
"1934","ORD-03875","2025-01-12","2025-01-19","CUST-0025","PROD-0012","2","0.00","553.14","193.48","Standard Class"
"1935","ORD-02392","2025-01-07","2025-01-11","CUST-0191","PROD-0021","5","0.00","348.45","90.70","Standard Class"
"1936","ORD-00836","2023-06-07","2023-06-12","CUST-0204","PROD-0018","2","0.00","156.86","56.38","Standard Class"
"1937","ORD-04278","2023-10-29","2023-10-31","CUST-0028","PROD-0039","12","0.05","7343.42","2325.38","Standard Class"
"1938","ORD-03140","2023-08-22","2023-08-27","CUST-0060","PROD-0024","12","0.00","1063.44","481.68","Standard Class"
"1939","ORD-06082","2025-01-15","2025-01-16","CUST-0008","PROD-0012","6","0.00","1659.42","580.44","Standard Class"
"1940","ORD-00064","2024-10-27","2024-10-30","CUST-0248","PROD-0036","2","0.10","893.50","171.88","Standard Class"
"1941","ORD-04654","2024-04-12","2024-04-15","CUST-0044","PROD-0040","5","0.00","449.25","125.95","First Class"
"1942","ORD-03549","2025-03-27","2025-03-29","CUST-0243","PROD-0034","3","0.05","529.33","141.46","Second Class"
"1943","ORD-05797","2025-08-26","2025-08-31","CUST-0008","PROD-0002","2","0.00","279.68","102.34","Standard Class"
"1944","ORD-05363","2023-06-09","2023-06-14","CUST-0198","PROD-0024","5","0.05","420.94","178.54","Second Class"
"1945","ORD-04762","2025-06-13","2025-06-16","CUST-0179","PROD-0006","11","0.00","7781.84","3382.17","Standard Class"
"1946","ORD-06015","2023-12-09","2023-12-16","CUST-0172","PROD-0022","2","0.00","56.32","22.52","Standard Class"
"1947","ORD-05742","2025-12-23","2025-12-27","CUST-0210","PROD-0002","12","0.00","1678.08","614.04","First Class"
"1948","ORD-00376","2024-08-09","2024-08-15","CUST-0006","PROD-0022","2","0.05","53.50","19.70","Standard Class"
"1949","ORD-04553","2023-12-04","2023-12-05","CUST-0105","PROD-0025","4","0.20","112.13","37.13","Standard Class"
"1950","ORD-03114","2023-05-10","2023-05-16","CUST-0105","PROD-0036","9","0.15","3797.38","550.09","Standard Class"
"1951","ORD-06489","2025-12-25","2025-12-27","CUST-0059","PROD-0022","2","0.00","56.32","22.52","Standard Class"
"1952","ORD-05936","2025-11-14","2025-11-21","CUST-0179","PROD-0028","4","0.05","88.12","25.60","Standard Class"
"1953","ORD-02410","2025-01-11","2025-01-18","CUST-0207","PROD-0032","1","0.10","161.07","35.90","Standard Class"
"1954","ORD-01599","2024-01-25","2024-01-26","CUST-0210","PROD-0031","7","0.00","1234.73","334.60","Standard Class"
"1955","ORD-03732","2025-08-27","2025-09-02","CUST-0249","PROD-0014","3","0.00","560.88","223.05","Standard Class"
"1956","ORD-03126","2025-08-15","2025-08-21","CUST-0066","PROD-0003","12","0.15","1466.35","313.27","Standard Class"
"1957","ORD-01286","2025-03-14","2025-03-18","CUST-0082","PROD-0029","12","0.00","559.44","199.68","Standard Class"
"1958","ORD-02903","2024-04-15","2024-04-18","CUST-0241","PROD-0033","8","0.20","5056.06","1142.14","Same Day"
"1959","ORD-05828","2025-12-22","2025-12-29","CUST-0030","PROD-0029","10","0.05","442.89","143.09","Standard Class"
"1960","ORD-06429","2025-03-03","2025-03-04","CUST-0025","PROD-0035","6","0.05","2385.11","670.91","Standard Class"
"1961","ORD-01180","2024-01-03","2024-01-04","CUST-0163","PROD-0023","5","0.00","32.65","9.45","Second Class"
"1962","ORD-05103","2025-06-14","2025-06-16","CUST-0138","PROD-0007","6","0.00","2457.90","726.54","Standard Class"
"1963","ORD-02456","2025-08-20","2025-08-27","CUST-0148","PROD-0018","3","0.00","235.29","84.57","Standard Class"
"1964","ORD-05617","2024-10-22","2024-10-29","CUST-0143","PROD-0030","7","0.00","3719.52","1176.35","First Class"
"1965","ORD-01870","2024-09-12","2024-09-18","CUST-0122","PROD-0035","3","0.20","1004.26","147.16","Standard Class"
"1966","ORD-04009","2025-07-04","2025-07-09","CUST-0030","PROD-0006","4","0.05","2688.27","1088.39","Same Day"
"1967","ORD-01046","2024-10-31","2024-11-05","CUST-0174","PROD-0021","11","0.20","613.27","46.22","Standard Class"
"1968","ORD-00878","2024-04-16","2024-04-20","CUST-0226","PROD-0028","2","0.15","39.42","8.16","Standard Class"
"1969","ORD-02498","2025-01-11","2025-01-12","CUST-0011","PROD-0039","10","0.10","5797.44","1615.74","Second Class"
"1970","ORD-02947","2024-03-24","2024-03-26","CUST-0156","PROD-0037","6","0.10","3920.08","1271.38","Standard Class"
"1971","ORD-04475","2025-03-15","2025-03-16","CUST-0167","PROD-0010","9","0.00","1646.91","443.70","Standard Class"
"1972","ORD-04693","2025-06-24","2025-06-25","CUST-0212","PROD-0032","7","0.00","1252.79","376.60","Second Class"
"1973","ORD-03403","2023-08-11","2023-08-17","CUST-0239","PROD-0031","11","0.00","1940.29","525.80","Standard Class"
"1974","ORD-00637","2024-02-04","2024-02-06","CUST-0066","PROD-0040","4","0.00","359.40","100.76","First Class"
"1975","ORD-00735","2025-03-05","2025-03-06","CUST-0193","PROD-0008","8","0.05","1118.95","426.79","First Class"
"1976","ORD-02026","2024-11-12","2024-11-16","CUST-0031","PROD-0037","1","0.05","689.64","248.19","Standard Class"
"1977","ORD-00536","2023-09-07","2023-09-09","CUST-0174","PROD-0040","2","0.15","152.74","23.42","Standard Class"
"1978","ORD-04633","2025-06-13","2025-06-16","CUST-0121","PROD-0028","1","0.00","23.19","7.56","Standard Class"
"1979","ORD-02024","2024-07-07","2024-07-13","CUST-0127","PROD-0024","5","0.00","443.10","200.70","Second Class"
"1980","ORD-00451","2025-08-11","2025-08-13","CUST-0173","PROD-0008","12","0.00","1766.76","728.52","Standard Class"
"1981","ORD-00996","2025-09-20","2025-09-23","CUST-0122","PROD-0008","8","0.00","1177.84","485.68","Standard Class"
"1982","ORD-04449","2025-12-17","2025-12-19","CUST-0116","PROD-0032","9","0.00","1610.73","484.20","First Class"
"1983","ORD-05982","2025-01-20","2025-01-25","CUST-0133","PROD-0038","12","0.00","1993.20","495.48","Second Class"
"1984","ORD-02592","2025-10-01","2025-10-03","CUST-0221","PROD-0017","6","0.00","561.54","262.32","First Class"
"1985","ORD-01125","2023-06-28","2023-07-04","CUST-0095","PROD-0030","11","0.00","5844.96","1848.55","Second Class"
"1986","ORD-03049","2024-04-15","2024-04-20","CUST-0096","PROD-0003","3","0.05","409.72","121.45","First Class"
"1987","ORD-05269","2023-10-01","2023-10-04","CUST-0129","PROD-0015","12","0.00","1069.32","360.36","Same Day"
"1988","ORD-00485","2025-02-26","2025-02-28","CUST-0072","PROD-0029","1","0.05","44.29","14.31","Second Class"
"1989","ORD-05778","2025-10-24","2025-10-28","CUST-0141","PROD-0014","8","0.15","1271.33","370.45","Standard Class"
"1990","ORD-04434","2025-06-03","2025-06-05","CUST-0237","PROD-0027","11","0.15","661.05","223.03","Standard Class"
"1991","ORD-01394","2025-11-14","2025-11-19","CUST-0142","PROD-0020","6","0.10","286.90","103.54","Standard Class"
"1992","ORD-03271","2025-10-03","2025-10-10","CUST-0078","PROD-0019","9","0.00","932.22","409.95","Standard Class"
"1993","ORD-05381","2024-05-09","2024-05-10","CUST-0081","PROD-0006","9","0.00","6366.96","2767.23","First Class"
"1994","ORD-01841","2024-10-21","2024-10-27","CUST-0042","PROD-0010","8","0.00","1463.92","394.40","Second Class"
"1995","ORD-04338","2024-04-18","2024-04-23","CUST-0074","PROD-0037","3","0.05","2068.93","744.58","Second Class"
"1996","ORD-06384","2025-08-11","2025-08-15","CUST-0083","PROD-0019","6","0.00","621.48","273.30","Second Class"
"1997","ORD-05654","2024-12-16","2024-12-23","CUST-0149","PROD-0034","1","0.00","185.73","56.44","Standard Class"
"1998","ORD-05354","2024-05-16","2024-05-18","CUST-0050","PROD-0028","5","0.00","115.95","37.80","Standard Class"
"1999","ORD-03900","2024-07-31","2024-08-07","CUST-0211","PROD-0030","7","0.15","3161.59","618.42","First Class"
"2000","ORD-03045","2025-06-21","2025-06-23","CUST-0054","PROD-0013","5","0.00","2588.30","1044.30","Second Class"
"2001","ORD-03882","2023-12-19","2023-12-22","CUST-0081","PROD-0034","12","0.20","1783.01","231.53","Second Class"
"2002","ORD-03559","2023-04-22","2023-04-27","CUST-0225","PROD-0033","5","0.05","3752.55","1306.35","Standard Class"
"2003","ORD-05568","2025-10-13","2025-10-18","CUST-0126","PROD-0035","3","0.10","1129.79","272.69","First Class"
"2004","ORD-02760","2025-02-01","2025-02-07","CUST-0148","PROD-0023","7","0.05","43.42","10.94","Same Day"
"2005","ORD-05414","2024-05-06","2024-05-09","CUST-0156","PROD-0012","3","0.00","829.71","290.22","Second Class"
"2006","ORD-01549","2025-06-03","2025-06-07","CUST-0085","PROD-0037","8","0.00","5807.52","2275.92","Standard Class"
"2007","ORD-01275","2025-02-12","2025-02-15","CUST-0235","PROD-0017","2","0.15","159.10","59.36","Second Class"
"2008","ORD-02345","2025-09-14","2025-09-21","CUST-0208","PROD-0026","12","0.10","834.73","306.25","Standard Class"
"2009","ORD-04886","2024-10-12","2024-10-18","CUST-0096","PROD-0007","2","0.15","696.40","119.28","Standard Class"
"2010","ORD-04333","2025-08-09","2025-08-11","CUST-0044","PROD-0036","3","0.00","1489.17","406.74","Standard Class"
"2011","ORD-05299","2023-03-04","2023-03-09","CUST-0071","PROD-0001","10","0.00","4573.80","1782.60","Standard Class"
"2012","ORD-05096","2024-10-05","2024-10-06","CUST-0171","PROD-0023","2","0.10","11.75","2.47","Standard Class"
"2013","ORD-01228","2024-12-19","2024-12-23","CUST-0184","PROD-0025","2","0.05","66.58","29.08","Standard Class"
"2014","ORD-06468","2025-10-16","2025-10-20","CUST-0168","PROD-0003","5","0.00","718.80","238.35","Same Day"
"2015","ORD-04396","2025-09-19","2025-09-26","CUST-0164","PROD-0021","1","0.10","62.72","11.17","Second Class"
"2016","ORD-02029","2024-10-18","2024-10-25","CUST-0092","PROD-0033","9","0.00","7110.09","2706.93","First Class"
"2017","ORD-02309","2024-12-11","2024-12-15","CUST-0070","PROD-0001","4","0.00","1829.52","713.04","Standard Class"
"2018","ORD-01206","2025-04-20","2025-04-25","CUST-0120","PROD-0008","3","0.00","441.69","182.13","Standard Class"
"2019","ORD-01894","2025-12-13","2025-12-20","CUST-0216","PROD-0034","12","0.05","2117.32","565.84","Standard Class"
"2020","ORD-06365","2025-10-31","2025-11-04","CUST-0203","PROD-0015","10","0.05","846.54","255.74","Standard Class"
"2021","ORD-01795","2024-09-24","2024-09-27","CUST-0027","PROD-0035","2","0.00","836.88","265.48","First Class"
"2022","ORD-01806","2024-03-21","2024-03-28","CUST-0202","PROD-0031","2","0.00","352.78","95.60","Standard Class"
"2023","ORD-01416","2025-07-14","2025-07-17","CUST-0124","PROD-0037","10","0.00","7259.40","2844.90","Standard Class"
"2024","ORD-05415","2025-08-30","2025-09-03","CUST-0095","PROD-0037","12","0.10","7840.15","2542.75","Same Day"
"2025","ORD-01583","2025-09-06","2025-09-12","CUST-0129","PROD-0038","1","0.00","166.10","41.29","Second Class"
"2026","ORD-03897","2024-03-18","2024-03-23","CUST-0001","PROD-0023","12","0.00","78.36","22.68","Standard Class"
"2027","ORD-00820","2023-07-31","2023-08-05","CUST-0161","PROD-0016","10","0.10","326.70","85.50","Second Class"
"2028","ORD-01507","2025-01-25","2025-01-28","CUST-0097","PROD-0024","10","0.00","886.20","401.40","Second Class"
"2029","ORD-06257","2025-03-29","2025-03-31","CUST-0050","PROD-0010","9","0.00","1646.91","443.70","Standard Class"
"2030","ORD-06221","2025-06-26","2025-07-01","CUST-0013","PROD-0036","11","0.00","5460.29","1491.38","Standard Class"
"2031","ORD-03135","2024-10-23","2024-10-27","CUST-0147","PROD-0007","11","0.10","4055.53","881.37","Standard Class"
"2032","ORD-02670","2024-04-15","2024-04-17","CUST-0191","PROD-0013","10","0.00","5176.60","2088.60","Second Class"
"2033","ORD-06122","2025-07-23","2025-07-28","CUST-0159","PROD-0033","11","0.05","8255.60","2873.96","Standard Class"
"2034","ORD-01653","2024-10-04","2024-10-07","CUST-0148","PROD-0001","1","0.05","434.51","155.39","Standard Class"
"2035","ORD-02307","2025-08-04","2025-08-10","CUST-0112","PROD-0018","12","0.10","847.04","244.16","Standard Class"
"2036","ORD-02514","2025-02-17","2025-02-22","CUST-0029","PROD-0013","5","0.15","2200.05","656.05","Second Class"
"2037","ORD-05073","2025-05-11","2025-05-13","CUST-0179","PROD-0013","6","0.15","2640.07","787.27","First Class"
"2038","ORD-00298","2025-05-14","2025-05-17","CUST-0106","PROD-0020","1","0.05","50.47","19.91","Standard Class"
"2039","ORD-05906","2024-01-22","2024-01-26","CUST-0233","PROD-0040","5","0.00","449.25","125.95","Second Class"
"2040","ORD-01641","2023-02-11","2023-02-12","CUST-0147","PROD-0033","3","0.00","2370.03","902.31","Standard Class"
"2041","ORD-06180","2025-03-30","2025-04-05","CUST-0216","PROD-0038","5","0.20","664.40","40.35","Standard Class"
"2042","ORD-02917","2025-04-09","2025-04-10","CUST-0171","PROD-0037","1","0.00","725.94","284.49","Standard Class"
"2043","ORD-00188","2024-10-16","2024-10-18","CUST-0113","PROD-0003","2","0.00","287.52","95.34","Second Class"
"2044","ORD-00194","2025-01-11","2025-01-17","CUST-0157","PROD-0019","8","0.00","828.64","364.40","Standard Class"
"2045","ORD-03613","2025-04-23","2025-04-25","CUST-0147","PROD-0010","4","0.00","731.96","197.20","First Class"
"2046","ORD-03714","2025-03-06","2025-03-13","CUST-0102","PROD-0034","11","0.05","1940.88","518.69","Standard Class"
"2047","ORD-06436","2024-12-26","2025-01-01","CUST-0218","PROD-0014","3","0.10","504.79","166.96","First Class"
"2048","ORD-01518","2025-01-13","2025-01-16","CUST-0193","PROD-0006","8","0.00","5659.52","2459.76","Standard Class"
"2049","ORD-06005","2024-12-30","2025-01-02","CUST-0211","PROD-0014","11","0.00","2056.56","817.85","First Class"
"2050","ORD-00160","2025-01-19","2025-01-26","CUST-0183","PROD-0022","3","0.00","84.48","33.78","Standard Class"
"2051","ORD-02030","2025-10-05","2025-10-10","CUST-0135","PROD-0025","2","0.00","70.08","32.58","Standard Class"
"2052","ORD-06205","2023-09-15","2023-09-22","CUST-0045","PROD-0006","3","0.10","1910.09","710.18","Standard Class"
"2053","ORD-01820","2024-01-21","2024-01-22","CUST-0094","PROD-0010","4","0.00","731.96","197.20","Standard Class"
"2054","ORD-02587","2025-09-10","2025-09-14","CUST-0133","PROD-0003","8","0.00","1150.08","381.36","Standard Class"
"2055","ORD-00933","2023-12-31","2024-01-02","CUST-0150","PROD-0035","7","0.00","2929.08","929.18","Standard Class"
"2056","ORD-05123","2025-08-12","2025-08-16","CUST-0180","PROD-0037","6","0.00","4355.64","1706.94","First Class"
"2057","ORD-06157","2024-01-15","2024-01-19","CUST-0037","PROD-0034","12","0.00","2228.76","677.28","Standard Class"
"2058","ORD-03648","2024-02-14","2024-02-19","CUST-0011","PROD-0009","2","0.00","916.92","395.98","First Class"
"2059","ORD-05863","2025-03-26","2025-03-28","CUST-0166","PROD-0030","2","0.20","850.18","123.56","Standard Class"
"2060","ORD-03725","2025-07-14","2025-07-21","CUST-0156","PROD-0032","2","0.10","322.15","71.81","First Class"
"2061","ORD-04845","2025-04-20","2025-04-23","CUST-0198","PROD-0013","9","0.15","3960.10","1180.90","First Class"
"2062","ORD-00777","2025-06-10","2025-06-13","CUST-0096","PROD-0040","8","0.15","610.98","93.70","First Class"
"2063","ORD-03883","2024-01-27","2024-02-02","CUST-0073","PROD-0026","5","0.10","347.81","127.61","Standard Class"
"2064","ORD-06170","2025-11-08","2025-11-13","CUST-0155","PROD-0015","8","0.15","605.95","133.31","Same Day"
"2065","ORD-01612","2025-08-23","2025-08-24","CUST-0216","PROD-0011","2","0.10","810.18","125.82","Second Class"
"2066","ORD-06116","2023-11-03","2023-11-06","CUST-0156","PROD-0035","8","0.00","3347.52","1061.92","Standard Class"
"2067","ORD-01407","2025-10-05","2025-10-11","CUST-0113","PROD-0032","7","0.10","1127.51","251.32","Standard Class"
"2068","ORD-00477","2024-02-27","2024-02-28","CUST-0210","PROD-0012","7","0.15","1645.59","386.78","Standard Class"
"2069","ORD-00102","2024-07-08","2024-07-13","CUST-0250","PROD-0040","11","0.05","938.93","227.67","Standard Class"
"2070","ORD-01008","2023-10-01","2023-10-05","CUST-0170","PROD-0010","9","0.00","1646.91","443.70","Second Class"
"2071","ORD-02046","2025-08-09","2025-08-14","CUST-0105","PROD-0037","2","0.00","1451.88","568.98","Second Class"
"2072","ORD-05719","2024-05-18","2024-05-25","CUST-0164","PROD-0016","11","0.10","359.37","94.05","Second Class"
"2073","ORD-06471","2025-01-29","2025-02-04","CUST-0081","PROD-0013","11","0.00","5694.26","2297.46","Standard Class"
"2074","ORD-06140","2024-09-26","2024-10-02","CUST-0027","PROD-0009","2","0.00","916.92","395.98","Second Class"
"2075","ORD-03259","2024-04-24","2024-04-29","CUST-0240","PROD-0022","7","0.00","197.12","78.82","Same Day"
"2076","ORD-05341","2025-03-15","2025-03-20","CUST-0180","PROD-0035","3","0.15","1067.02","209.92","First Class"
"2077","ORD-01509","2023-12-05","2023-12-08","CUST-0076","PROD-0010","4","0.00","731.96","197.20","Second Class"
"2078","ORD-01088","2023-11-05","2023-11-12","CUST-0036","PROD-0021","4","0.10","250.88","44.68","Standard Class"
"2079","ORD-03159","2025-06-16","2025-06-19","CUST-0212","PROD-0001","7","0.15","2721.41","767.57","Standard Class"
"2080","ORD-02110","2025-10-18","2025-10-19","CUST-0097","PROD-0038","11","0.10","1644.39","271.48","Standard Class"
"2081","ORD-06346","2024-07-04","2024-07-09","CUST-0023","PROD-0028","6","0.00","139.14","45.36","Standard Class"
"2082","ORD-02785","2025-03-25","2025-03-26","CUST-0180","PROD-0008","3","0.00","441.69","182.13","Second Class"
"2083","ORD-02312","2024-08-18","2024-08-21","CUST-0017","PROD-0040","12","0.10","970.38","194.46","First Class"
